State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
AK,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
AK,2016,December,12 month-ending,Methadone (T40.3),14,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,15
AK,2016,December,12 month-ending,Percent with drugs specified,99.2248062,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),53,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,54
AK,2016,December,12 month-ending,Number of Deaths,4355,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,December,12 month-ending,Number of Drug Overdose Deaths,129,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,130
AK,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",91,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,91
AK,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,12
AK,2016,February,12 month-ending,Cocaine (T40.5),,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
AK,2016,February,12 month-ending,Percent with drugs specified,91.40625,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",76,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,76
AK,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,32
AK,2016,February,12 month-ending,Number of Deaths,4198,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,February,12 month-ending,Methadone (T40.3),15,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,16
AK,2016,February,12 month-ending,Number of Drug Overdose Deaths,128,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,128
AK,2016,February,12 month-ending,Heroin (T40.1),37,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,37
AK,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,68
AK,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),61,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,61
AK,2016,January,12 month-ending,Cocaine (T40.5),,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
AK,2016,January,12 month-ending,Heroin (T40.1),35,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,35
AK,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",66,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,66
AK,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),27,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,28
AK,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,60
AK,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",90,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,90
AK,2016,January,12 month-ending,Methadone (T40.3),13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,14
AK,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13
AK,2016,January,12 month-ending,Number of Deaths,4213,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,January,12 month-ending,Percent with drugs specified,90.47619048,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",75,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,75
AK,2016,January,12 month-ending,Number of Drug Overdose Deaths,126,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,126
AK,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",107,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,107
AK,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13
AK,2016,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",70,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,70
AK,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),39,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40
AK,2016,July,12 month-ending,Number of Deaths,4269,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",78,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,78
AK,2016,July,12 month-ending,Number of Drug Overdose Deaths,143,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,143
AK,2016,July,12 month-ending,Heroin (T40.1),42,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,42
AK,2016,July,12 month-ending,Cocaine (T40.5),13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13
AK,2016,July,12 month-ending,Methadone (T40.3),21,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,22
AK,2016,July,12 month-ending,Percent with drugs specified,96.5034965,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,60
AK,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",76,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,76
AK,2016,June,12 month-ending,Heroin (T40.1),40,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40
AK,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",102,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,102
AK,2016,June,12 month-ending,Percent with drugs specified,97.10144928,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,69
AK,2016,June,12 month-ending,Number of Deaths,4261,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,60
AK,2016,June,12 month-ending,Cocaine (T40.5),11,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,11
AK,2016,June,12 month-ending,Number of Drug Overdose Deaths,138,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,138
AK,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,12
AK,2016,June,12 month-ending,Methadone (T40.3),20,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,21
AK,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),37,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,38
AK,2016,March,12 month-ending,Percent with drugs specified,92.8,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),57,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,57
AK,2016,March,12 month-ending,Cocaine (T40.5),,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
AK,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,12
AK,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",90,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,90
AK,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,32
AK,2016,March,12 month-ending,Number of Deaths,4230,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,March,12 month-ending,Methadone (T40.3),16,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,17
AK,2016,March,12 month-ending,Heroin (T40.1),38,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,38
AK,2016,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",64,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,64
AK,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",72,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,72
